key,Unnamed: 0,fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
2010-08-18 00:00:00,2169957431,686.8,42.3647,-71.0542,42.3647,-71.0542,120
2010-08-19 00:00:00,2578891271,1060.94,42.3429,-71.1003,42.3505,-71.1054,144
2010-08-20 00:00:00,2342150256,855.88,42.3647,-71.0542,42.3661,-71.0631,149
2010-08-21 00:00:00,2231545668,635.21,42.3644,-71.0661,42.3519,-71.0643,142
2010-08-22 00:00:00,1859393217,921.88,42.3644,-71.0661,42.3661,-71.0631,126
2010-08-23 00:00:00,2023850076,691.07,42.3661,-71.0631,42.3661,-71.0631,139
2010-08-24 00:00:00,1748773149,567.74,42.3661,-71.0631,42.3588,-71.0707,94
2010-08-25 00:00:00,2334469561,855.6,42.3647,-71.0542,42.3647,-71.0542,159
2010-08-26 00:00:00,2512966336,1057.41,42.3519,-71.0551,42.3429,-71.1003,153
2010-08-27 00:00:00,2493924126,867.85,42.3588,-71.0707,42.3429,-71.1003,145
2010-08-28 00:00:00,2237823340,851.25,42.3519,-71.0643,42.3644,-71.0661,145
2010-08-29 00:00:00,2019390740,670.4,42.3519,-71.0643,42.3647,-71.0542,136
2010-08-30 00:00:00,2143511674,858.34,42.3559,-71.055,42.3661,-71.0631,109
2010-08-31 00:00:00,2589963054,894.59,42.3519,-71.0551,42.3503,-71.081,150
2010-09-01 00:00:00,2053952248,745.89,42.3661,-71.0631,42.3505,-71.1054,129
2010-09-02 00:00:00,2673640268,999.23,42.3644,-71.0661,42.3647,-71.0542,140
2010-09-03 00:00:00,2376639027,985.68,42.3588,-71.0707,42.3503,-71.081,168
2010-09-04 00:00:00,2049101223,783.34,42.3661,-71.0631,42.3588,-71.0707,140
2010-09-05 00:00:00,2008557813,792.88,42.3519,-71.0551,42.2148,-71.033,147
2010-09-06 00:00:00,1803323352,573.88,42.3559,-71.055,42.3647,-71.0542,102
2010-09-07 00:00:00,2062977069,821.34,42.3661,-71.0631,42.3647,-71.0542,109
2010-09-08 00:00:00,2544152619,933.81,42.3647,-71.0542,42.2148,-71.033,142
2010-09-09 00:00:00,2712577004,1041.05,42.2148,-71.033,42.3647,-71.0542,180
2010-09-10 00:00:00,2011815234,666.17,42.3519,-71.0551,42.3503,-71.081,128
2010-09-11 00:00:00,2916736203,1208.68,42.3647,-71.0542,42.3559,-71.055,188
2010-09-12 00:00:00,1626820192,564.8,42.3505,-71.1054,42.3519,-71.0643,126
2010-09-13 00:00:00,1577500831,816.75,42.3503,-71.081,42.2148,-71.033,120
2010-09-14 00:00:00,2041006121,818.01,42.3647,-71.0542,42.2148,-71.033,137
2010-09-15 00:00:00,1909030998,796.24,42.3505,-71.1054,42.3559,-71.055,124
2010-09-16 00:00:00,2413596796,808.54,42.3519,-71.0551,42.3647,-71.0542,132
2010-09-17 00:00:00,2463350382,835.07,42.3519,-71.0551,42.3647,-71.0542,140
2010-09-18 00:00:00,2446134199,829.34,42.3505,-71.1054,42.3505,-71.1054,137
2010-09-19 00:00:00,2935841872,1201.03,42.2148,-71.033,42.3503,-71.081,174
2010-09-20 00:00:00,1881175188,598.47,42.3661,-71.0631,42.3505,-71.1054,109
2010-09-21 00:00:00,1940463684,726.78,42.3519,-71.0643,42.2148,-71.033,89
2010-09-22 00:00:00,1919073146,852.97,42.2148,-71.033,42.3398,-71.0892,125
2010-09-23 00:00:00,2972599011,939.07,42.2148,-71.033,42.3429,-71.1003,158
2010-09-24 00:00:00,2692546531,1098.88,42.3661,-71.0631,42.3429,-71.1003,196
2010-09-25 00:00:00,2410887956,897.79,42.3519,-71.0551,42.3647,-71.0542,160
2010-09-26 00:00:00,2360650431,966.68,42.3559,-71.055,42.3661,-71.0631,170
2010-09-27 00:00:00,1936298987,632.37,42.3429,-71.1003,42.3588,-71.0707,112
2010-09-28 00:00:00,3013947839,980.51,42.3503,-71.081,42.3588,-71.0707,141
2010-09-29 00:00:00,2557759451,954.68,42.3505,-71.1054,42.3559,-71.055,129
2010-09-30 00:00:00,2355223074,701.4,42.3647,-71.0542,42.3505,-71.1054,124
2010-10-01 00:00:00,1031779245,379,42.3519,-71.0643,42.3588,-71.0707,49
2010-10-02 00:00:00,1247191907,508.24,42.3505,-71.1054,42.3505,-71.1054,60
2010-10-03 00:00:00,979119478,370.94,42.3644,-71.0661,42.3519,-71.0643,49
2010-10-04 00:00:00,1842955607,681.91,42.3588,-71.0707,42.3647,-71.0542,121
2010-10-05 00:00:00,2557079568,905.37,42.3505,-71.1054,42.2148,-71.033,148
2010-10-06 00:00:00,2260852640,1001.26,42.3647,-71.0542,42.3647,-71.0542,150
2010-10-07 00:00:00,3214351853,1261.35,42.3505,-71.1054,42.3647,-71.0542,184
2010-10-08 00:00:00,3125767009,1304.55,42.3647,-71.0542,42.3647,-71.0542,194
2010-10-09 00:00:00,2858990524,937.57,42.3429,-71.1003,42.2148,-71.033,156
2010-10-10 00:00:00,2438256794,975.58,42.3661,-71.0631,42.3661,-71.0631,165
2010-10-11 00:00:00,2173800475,944.16,42.3429,-71.1003,42.3644,-71.0661,156
2010-10-12 00:00:00,2162421471,805.27,42.3519,-71.0551,42.3503,-71.081,134
2010-10-13 00:00:00,2703804110,1045.57,42.3519,-71.0643,42.3519,-71.0551,157
2010-10-14 00:00:00,2925180603,968.35,42.3398,-71.0892,42.3661,-71.0631,175
2010-10-15 00:00:00,2643220622,930.51,42.3559,-71.055,42.3505,-71.1054,153
2010-10-16 00:00:00,2265335575,889.8,42.3519,-71.0643,42.3503,-71.081,167
2010-10-17 00:00:00,2256444286,1039.98,42.3429,-71.1003,42.3647,-71.0542,149
2010-10-18 00:00:00,2433751539,854.28,42.3647,-71.0542,42.3647,-71.0542,166
2010-10-19 00:00:00,1730188805,682.71,42.3559,-71.055,42.3661,-71.0631,104
2010-10-20 00:00:00,2137741907,810.94,42.3559,-71.055,42.3644,-71.0661,155
2010-10-21 00:00:00,2258634970,916.72,42.3588,-71.0707,42.3559,-71.055,130
2010-10-22 00:00:00,2238371772,695.47,42.3644,-71.0661,42.3398,-71.0892,146
2010-10-23 00:00:00,3537207909,1286.82,42.3519,-71.0643,42.3519,-71.0643,212
2010-10-24 00:00:00,2112269260,1040.32,42.2148,-71.033,42.3661,-71.0631,139
2010-10-25 00:00:00,2214082498,934.75,42.3503,-71.081,42.3519,-71.0551,184
2010-10-26 00:00:00,2701859026,995.55,42.3559,-71.055,42.3519,-71.0551,170
2010-10-27 00:00:00,2542301463,954.02,42.2148,-71.033,42.3647,-71.0542,142
2010-10-28 00:00:00,2553033171,1210.88,42.2148,-71.033,42.3644,-71.0661,147
2010-10-29 00:00:00,2367072277,924.48,42.3503,-71.081,42.3505,-71.1054,148
2010-10-30 00:00:00,3012165122,1165.31,42.2148,-71.033,42.3505,-71.1054,203
2010-10-31 00:00:00,2180693737,822.64,42.2148,-71.033,42.3588,-71.0707,148
2010-11-01 00:00:00,1673648127,725.08,42.2148,-71.033,42.3647,-71.0542,118
2010-11-02 00:00:00,2607953185,783.47,42.3644,-71.0661,42.2148,-71.033,159
2010-11-03 00:00:00,2103515270,706.48,42.2148,-71.033,42.3647,-71.0542,113
2010-11-04 00:00:00,2660206426,1067.15,42.3429,-71.1003,42.2148,-71.033,150
2010-11-05 00:00:00,2781197124,1005.55,42.3398,-71.0892,42.3661,-71.0631,160
2010-11-06 00:00:00,2447342967,901.2,42.3519,-71.0551,42.3661,-71.0631,154
2010-11-07 00:00:00,2572881308,1029.09,42.3647,-71.0542,42.3647,-71.0542,138
2010-11-08 00:00:00,2317694284,932.92,42.3647,-71.0542,42.3661,-71.0631,143
2010-11-09 00:00:00,2326428212,751.99,42.3661,-71.0631,42.3505,-71.1054,148
2010-11-10 00:00:00,2357763632,893.32,42.3398,-71.0892,42.3559,-71.055,157
2010-11-11 00:00:00,2705140694,838.74,42.3519,-71.0551,42.3661,-71.0631,151
2010-11-12 00:00:00,2926250557,999.41,42.3503,-71.081,42.3559,-71.055,184
2010-11-13 00:00:00,2416806560,753.17,42.3588,-71.0707,42.3505,-71.1054,150
2010-11-14 00:00:00,2005918685,812.68,42.3647,-71.0542,42.2148,-71.033,121
2010-11-15 00:00:00,2538126234,884.44,42.3644,-71.0661,42.3519,-71.0551,156
2010-11-16 00:00:00,2387379741,776.31,42.3519,-71.0643,42.3661,-71.0631,131
2010-11-17 00:00:00,2455800920,1058.45,42.3505,-71.1054,42.2148,-71.033,159
2010-11-18 00:00:00,2666860352,1036.48,42.3519,-71.0643,42.3503,-71.081,175
2010-11-19 00:00:00,2860586482,861.71,42.2148,-71.033,42.3519,-71.0551,164
2010-11-20 00:00:00,2293983797,847.14,42.3661,-71.0631,42.3588,-71.0707,153
2010-11-21 00:00:00,2033837481,715.27,42.3647,-71.0542,42.3398,-71.0892,120
2010-11-22 00:00:00,2018166993,653.95,42.3647,-71.0542,42.3505,-71.1054,110
2010-11-23 00:00:00,2798223479,996.48,42.3647,-71.0542,42.3503,-71.081,139
2010-11-24 00:00:00,2102913404,984.56,42.2148,-71.033,42.2148,-71.033,135
2010-11-25 00:00:00,1500028369,596.97,42.3588,-71.0707,42.3503,-71.081,92
2010-11-26 00:00:00,2006580404,520.6,42.3661,-71.0631,42.2148,-71.033,141
2010-11-27 00:00:00,1973080589,709.91,42.2148,-71.033,42.3429,-71.1003,123
2010-11-28 00:00:00,2020690911,800.01,42.3519,-71.0643,42.3519,-71.0551,120
2010-11-29 00:00:00,1974174013,1074.46,42.3505,-71.1054,42.3503,-71.081,125
2010-11-30 00:00:00,1880384887,743.28,42.3505,-71.1054,42.3429,-71.1003,104
2010-12-01 00:00:00,2442794785,966.85,42.3503,-71.081,42.3559,-71.055,152
2010-12-02 00:00:00,2617882304,1076.06,42.3647,-71.0542,42.2148,-71.033,151
2010-12-03 00:00:00,2845565105,944.97,42.3647,-71.0542,42.3503,-71.081,177
2010-12-04 00:00:00,3108692342,1047.94,42.3644,-71.0661,42.3588,-71.0707,194
2010-12-05 00:00:00,2481075184,760.24,42.2148,-71.033,42.3398,-71.0892,154
2010-12-06 00:00:00,1783846713,745.52,42.3519,-71.0551,42.3644,-71.0661,100
2010-12-07 00:00:00,1927103437,929.58,42.3429,-71.1003,42.3559,-71.055,164
2010-12-08 00:00:00,2712980879,1048.38,42.3644,-71.0661,42.3647,-71.0542,165
2010-12-09 00:00:00,2489534253,958.68,42.3519,-71.0643,42.3519,-71.0551,150
2010-12-10 00:00:00,2620262731,1059.27,42.3503,-71.081,42.3661,-71.0631,170
2010-12-11 00:00:00,2150506901,862.77,42.3519,-71.0551,42.3644,-71.0661,150
2010-12-12 00:00:00,2872014053,1220.95,42.3429,-71.1003,42.3559,-71.055,194
2010-12-13 00:00:00,2202754873,748.91,42.3661,-71.0631,42.3647,-71.0542,110
2010-12-14 00:00:00,2930525757,1075.08,42.3503,-71.081,42.3661,-71.0631,167
2010-12-15 00:00:00,2629567711,974.78,42.3519,-71.0643,42.3505,-71.1054,157
2010-12-16 00:00:00,2428299381,743.08,42.3661,-71.0631,42.3661,-71.0631,144
2010-12-17 00:00:00,2400579073,986.12,42.3647,-71.0542,42.3519,-71.0551,149
2010-12-18 00:00:00,3205904526,1022.84,42.3519,-71.0551,42.2148,-71.033,190
2010-12-19 00:00:00,1842461197,699.38,42.3644,-71.0661,42.3588,-71.0707,85
2010-12-20 00:00:00,1960390227,888.52,42.3644,-71.0661,42.3398,-71.0892,126
2010-12-21 00:00:00,2466192327,858.84,42.3661,-71.0631,42.3644,-71.0661,148
2010-12-22 00:00:00,1954658691,725.57,42.3661,-71.0631,42.3519,-71.0643,132
2010-12-23 00:00:00,2013594520,920.08,42.3519,-71.0551,42.3559,-71.055,131
2010-12-24 00:00:00,2229060157,900.74,42.3519,-71.0551,42.2148,-71.033,138
2010-12-25 00:00:00,1464411592,515.54,42.3644,-71.0661,42.3519,-71.0551,73
2010-12-26 00:00:00,1081578749,405.77,42.3647,-71.0542,42.3661,-71.0631,83
2010-12-27 00:00:00,488437899,214.1,42.3429,-71.1003,42.3503,-71.081,29
2010-12-28 00:00:00,1366005658,644.92,42.3398,-71.0892,42.3519,-71.0643,293
2010-12-29 00:00:00,1952022674,640,42.3519,-71.0551,42.3588,-71.0707,113
2010-12-30 00:00:00,1820497780,901.7,42.3519,-71.0551,42.3398,-71.0892,114
2010-12-31 00:00:00,2500876792,980.7,42.3647,-71.0542,42.3503,-71.081,172
2011-01-01 00:00:00,763569504,271.2,42.3647,-71.0542,42.3644,-71.0661,44
2011-01-02 00:00:00,1009571958,412.97,42.3519,-71.0643,42.3519,-71.0643,45
2011-01-03 00:00:00,1740943587,609.9,42.3647,-71.0542,42.3505,-71.1054,117
2011-01-04 00:00:00,1923461080,579.2,42.3647,-71.0542,42.3647,-71.0542,105
2011-01-05 00:00:00,2363164384,756.27,42.3519,-71.0551,42.3661,-71.0631,135
2011-01-06 00:00:00,1921840316,591.7,42.3647,-71.0542,42.3647,-71.0542,84
2011-01-07 00:00:00,2488289784,936.4,42.3429,-71.1003,42.3647,-71.0542,145
2011-01-08 00:00:00,3299908554,1008.47,42.3505,-71.1054,42.3505,-71.1054,187
2011-01-09 00:00:00,2134351600,592.2,42.3505,-71.1054,42.2148,-71.033,144
2011-01-10 00:00:00,2264409488,697.3,42.3503,-71.081,42.3647,-71.0542,139
2011-01-11 00:00:00,2359856388,774.8,42.2148,-71.033,42.3644,-71.0661,130
2011-01-12 00:00:00,2024996983,730.4,42.3398,-71.0892,42.3588,-71.0707,106
2011-01-13 00:00:00,1735624566,677.2,42.3647,-71.0542,42.3503,-71.081,114
2011-01-14 00:00:00,2508054781,915.6,42.3661,-71.0631,42.3398,-71.0892,152
2011-01-15 00:00:00,2197682824,812.5,42.3588,-71.0707,42.2148,-71.033,147
2011-01-16 00:00:00,2258387716,750.67,42.3647,-71.0542,42.3644,-71.0661,142
2011-01-17 00:00:00,1638725865,478.9,42.3505,-71.1054,42.3588,-71.0707,116
2011-01-18 00:00:00,2430183550,728.6,42.3519,-71.0643,42.3559,-71.055,134
2011-01-19 00:00:00,1959381060,814.4,42.3505,-71.1054,42.3661,-71.0631,108
2011-01-20 00:00:00,2633434361,877.9,42.3505,-71.1054,42.3644,-71.0661,128
2011-01-21 00:00:00,2194172626,770.7,42.3503,-71.081,42.2148,-71.033,128
2011-01-22 00:00:00,3315856116,1175.1,42.3559,-71.055,42.2148,-71.033,204
2011-01-23 00:00:00,2354856285,1061,42.3661,-71.0631,42.3661,-71.0631,152
2011-01-24 00:00:00,2172269501,828.8,42.3647,-71.0542,42.3661,-71.0631,99
2011-01-25 00:00:00,2445999907,783,42.3644,-71.0661,42.3644,-71.0661,135
2011-01-26 00:00:00,1847631656,705.9,42.3644,-71.0661,42.3505,-71.1054,86
2011-01-27 00:00:00,1366744058,545.8,42.3505,-71.1054,42.2148,-71.033,98
2011-01-28 00:00:00,2183192971,936.4,42.3503,-71.081,42.3503,-71.081,143
2011-01-29 00:00:00,2336037319,849,42.3644,-71.0661,42.3588,-71.0707,183
2011-01-30 00:00:00,2247572781,887,42.3661,-71.0631,42.3505,-71.1054,162
2011-01-31 00:00:00,2322328337,1009.4,42.3398,-71.0892,42.3661,-71.0631,111
2011-02-01 00:00:00,2367785321,862.6,42.3661,-71.0631,42.2148,-71.033,126
2011-02-02 00:00:00,2351081662,863.5,42.3588,-71.0707,42.3559,-71.055,140
2011-02-03 00:00:00,2386811890,983.2,42.2148,-71.033,42.3503,-71.081,124
2011-02-04 00:00:00,2623771771,931.8,42.3505,-71.1054,42.3519,-71.0551,148
2011-02-05 00:00:00,2988931577,1030.9,42.3661,-71.0631,42.3519,-71.0551,161
2011-02-06 00:00:00,2570853242,898.6,42.3505,-71.1054,42.3588,-71.0707,152
2011-02-07 00:00:00,2010178358,659.9,42.3661,-71.0631,42.2148,-71.033,128
2011-02-08 00:00:00,1986290774,706.8,42.3505,-71.1054,42.2148,-71.033,148
2011-02-09 00:00:00,2827862357,879.4,42.2148,-71.033,42.3644,-71.0661,157
2011-02-10 00:00:00,2669776127,922.2,42.3503,-71.081,42.3644,-71.0661,159
2011-02-11 00:00:00,2717857477,1037.6,42.2148,-71.033,42.3519,-71.0551,163
2011-02-12 00:00:00,3061510477,1005,42.3503,-71.081,42.3398,-71.0892,182
2011-02-13 00:00:00,2841789153,904.8,42.3644,-71.0661,42.3519,-71.0551,163
2011-02-14 00:00:00,2704694736,861.1,42.3644,-71.0661,42.3398,-71.0892,156
2011-02-15 00:00:00,2372562934,839.2,42.2148,-71.033,42.2148,-71.033,133
2011-02-16 00:00:00,3020707806,958.4,42.3661,-71.0631,42.3661,-71.0631,170
2011-02-17 00:00:00,3138796748,1266.9,42.3661,-71.0631,42.3647,-71.0542,211
2011-02-18 00:00:00,2137300429,876.7,42.3661,-71.0631,42.3559,-71.055,149
2011-02-19 00:00:00,3095959090,1099.1,42.3647,-71.0542,42.3661,-71.0631,213
2011-02-20 00:00:00,2700040679,758.8,42.3661,-71.0631,42.3519,-71.0643,149
2011-02-21 00:00:00,2213091993,898.8,42.2148,-71.033,42.3588,-71.0707,145
2011-02-22 00:00:00,2066792362,892.4,42.2148,-71.033,42.3519,-71.0643,148
2011-02-23 00:00:00,2569521605,946.3,42.3644,-71.0661,42.3429,-71.1003,140
2011-02-24 00:00:00,2555603791,812.4,42.3429,-71.1003,42.3644,-71.0661,156
2011-02-25 00:00:00,2929169242,894.2,42.3503,-71.081,42.3519,-71.0643,161
2011-02-26 00:00:00,3017531661,1026.1,42.3661,-71.0631,42.3503,-71.081,174
2011-02-27 00:00:00,2671248515,936.4,42.3661,-71.0631,42.3503,-71.081,159
2011-02-28 00:00:00,2356140876,842.7,42.3505,-71.1054,42.3661,-71.0631,133
2011-03-01 00:00:00,2468951432,881.59,42.3644,-71.0661,42.3519,-71.0551,121
2011-03-02 00:00:00,2115703112,762.5,42.3398,-71.0892,42.3519,-71.0551,112
2011-03-03 00:00:00,2723568560,981,42.2148,-71.033,42.3661,-71.0631,164
2011-03-04 00:00:00,2654234618,967.6,42.3519,-71.0643,42.2148,-71.033,165
2011-03-05 00:00:00,2540870888,996.9,42.3588,-71.0707,42.3647,-71.0542,144
2011-03-06 00:00:00,2604246693,858.9,42.2148,-71.033,42.2148,-71.033,125
2011-03-07 00:00:00,2038815983,725.5,42.3398,-71.0892,42.3661,-71.0631,116
2011-03-08 00:00:00,2330160917,867.3,42.3519,-71.0551,42.3647,-71.0542,159
2011-03-09 00:00:00,2809163055,927.4,42.2148,-71.033,42.3647,-71.0542,160
2011-03-10 00:00:00,2952311874,943.2,42.3505,-71.1054,42.3559,-71.055,159
2011-03-11 00:00:00,2445772909,885.2,42.3519,-71.0643,42.2148,-71.033,174
2011-03-12 00:00:00,2972316651,936,42.3661,-71.0631,42.2148,-71.033,191
2011-03-13 00:00:00,2507396099,779.9,42.3519,-71.0551,42.3661,-71.0631,146
2011-03-14 00:00:00,2014128783,756,42.3519,-71.0551,42.3661,-71.0631,113
2011-03-15 00:00:00,2094209150,806.6,42.2148,-71.033,42.3429,-71.1003,97
2011-03-16 00:00:00,2650100665,959.6,42.3644,-71.0661,42.2148,-71.033,144
2011-03-17 00:00:00,2252607040,877.4,42.3588,-71.0707,42.3644,-71.0661,131
2011-03-18 00:00:00,3079119965,1267.3,42.3505,-71.1054,42.2148,-71.033,188
2011-03-19 00:00:00,2769997575,1003.2,42.2148,-71.033,42.3519,-71.0643,183
2011-03-20 00:00:00,2475975840,841.4,42.3519,-71.0643,42.3647,-71.0542,155
2011-03-21 00:00:00,2511430671,1089.45,42.2148,-71.033,42.3429,-71.1003,138
2011-03-22 00:00:00,2619435404,856.9,42.3398,-71.0892,42.3519,-71.0643,144
2011-03-23 00:00:00,2478099624,979.1,42.3505,-71.1054,42.3661,-71.0631,135
2011-03-24 00:00:00,3046915948,1128.85,42.3503,-71.081,42.3519,-71.0643,184
2011-03-25 00:00:00,3024368599,1148.1,42.3647,-71.0542,42.3588,-71.0707,185
2011-03-26 00:00:00,2847995339,1127.4,42.3647,-71.0542,42.3661,-71.0631,178
2011-03-27 00:00:00,2810430070,958.8,42.3647,-71.0542,42.3398,-71.0892,166
2011-03-28 00:00:00,1858980332,552.7,42.3647,-71.0542,42.3505,-71.1054,96
2011-03-29 00:00:00,2642484205,914.5,42.3503,-71.081,42.3644,-71.0661,140
2011-03-30 00:00:00,2306536380,829.7,42.3503,-71.081,42.3519,-71.0643,127
2011-03-31 00:00:00,2569147040,1014.6,42.3661,-71.0631,42.2148,-71.033,140
2011-04-01 00:00:00,1141506691,550.5,42.3429,-71.1003,42.3429,-71.1003,48
2011-04-02 00:00:00,1373391209,528.5,42.2148,-71.033,42.3588,-71.0707,71
2011-04-03 00:00:00,1284644929,496.6,42.3505,-71.1054,42.3661,-71.0631,71
2011-04-04 00:00:00,2704305865,984.5,42.3398,-71.0892,42.3661,-71.0631,115
2011-04-05 00:00:00,2822640033,977.7,42.3661,-71.0631,42.3644,-71.0661,159
2011-04-06 00:00:00,2665991091,1123.7,42.3647,-71.0542,42.3647,-71.0542,176
2011-04-07 00:00:00,2445453579,949.8,42.3644,-71.0661,42.3647,-71.0542,145
2011-04-08 00:00:00,2453797352,910.5,42.3559,-71.055,42.3519,-71.0551,162
2011-04-09 00:00:00,2349623661,943.2,42.2148,-71.033,42.3505,-71.1054,152
2011-04-10 00:00:00,2008229359,1329.8,42.3429,-71.1003,42.3398,-71.0892,142
2011-04-11 00:00:00,2335944873,750.17,42.3661,-71.0631,42.3588,-71.0707,147
2011-04-12 00:00:00,2414381303,827,42.3519,-71.0643,42.3398,-71.0892,146
2011-04-13 00:00:00,2504282452,992.2,42.2148,-71.033,42.3429,-71.1003,130
2011-04-14 00:00:00,3058912379,1028.1,42.3647,-71.0542,42.3505,-71.1054,157
2011-04-15 00:00:00,2716628648,989,42.3647,-71.0542,42.3647,-71.0542,165
2011-04-16 00:00:00,3314494137,1081.3,42.3647,-71.0542,42.3503,-71.081,191
2011-04-17 00:00:00,2275618214,900,42.3503,-71.081,42.3503,-71.081,153
2011-04-18 00:00:00,1787762241,614.4,42.3519,-71.0643,42.3661,-71.0631,105
2011-04-19 00:00:00,2763484915,988.3,42.3503,-71.081,42.2148,-71.033,158
2011-04-20 00:00:00,2163139964,712.2,42.3661,-71.0631,42.3519,-71.0643,134
2011-04-21 00:00:00,2461063861,851.9,42.3429,-71.1003,42.2148,-71.033,151
2011-04-22 00:00:00,2984600928,1066.1,42.3519,-71.0551,42.3505,-71.1054,163
2011-04-23 00:00:00,2472772710,924.5,42.3519,-71.0551,42.3647,-71.0542,174
2011-04-24 00:00:00,2577080209,920.9,42.3519,-71.0643,42.3503,-71.081,165
2011-04-25 00:00:00,2157094100,914.5,42.3519,-71.0643,42.3519,-71.0643,141
2011-04-26 00:00:00,3160265510,985.7,42.3519,-71.0551,42.3503,-71.081,155
2011-04-27 00:00:00,3195275809,1370,42.3647,-71.0542,42.3519,-71.0551,201
2011-04-28 00:00:00,3141906692,1246.89,42.3644,-71.0661,42.3519,-71.0551,177
2011-04-29 00:00:00,3006145404,1010.9,42.3429,-71.1003,42.3503,-71.081,126
2011-04-30 00:00:00,2607125545,1066.15,42.2148,-71.033,42.3429,-71.1003,179
2011-05-01 00:00:00,2534892545,936,42.3398,-71.0892,42.3519,-71.0551,141
2011-05-02 00:00:00,2614688236,841.4,42.3661,-71.0631,42.3429,-71.1003,157
2011-05-03 00:00:00,2298788420,856.6,42.3644,-71.0661,42.3519,-71.0551,136
2011-05-04 00:00:00,3082389472,965.8,42.2148,-71.033,42.3503,-71.081,158
2011-05-05 00:00:00,2555012505,1058.3,42.3661,-71.0631,42.3503,-71.081,146
2011-05-06 00:00:00,2983066902,1146.89,42.2148,-71.033,42.3398,-71.0892,184
2011-05-07 00:00:00,2644883506,972.7,42.3505,-71.1054,42.3519,-71.0643,167
2011-05-08 00:00:00,1862034270,787.7,42.3559,-71.055,42.3661,-71.0631,117
2011-05-09 00:00:00,2436961397,866.1,42.2148,-71.033,42.3647,-71.0542,127
2011-05-10 00:00:00,2541935619,855.7,42.3519,-71.0643,42.3644,-71.0661,138
2011-05-11 00:00:00,2320164399,691.6,42.3519,-71.0643,42.2148,-71.033,140
2011-05-12 00:00:00,2599731732,1029.3,42.3661,-71.0631,42.3647,-71.0542,135
2011-05-13 00:00:00,2270811887,750.2,42.3588,-71.0707,42.3644,-71.0661,147
2011-05-14 00:00:00,2527306240,875,42.3647,-71.0542,42.2148,-71.033,141
2011-05-15 00:00:00,2391586299,947.1,42.3647,-71.0542,42.3661,-71.0631,159
2011-05-16 00:00:00,2060067907,636,42.3661,-71.0631,42.3559,-71.055,120
2011-05-17 00:00:00,3315235934,1313.3,42.3503,-71.081,42.3519,-71.0551,186
2011-05-18 00:00:00,2709116368,1134.5,42.3588,-71.0707,42.3519,-71.0551,159
2011-05-19 00:00:00,2487658362,980.77,42.3647,-71.0542,42.3647,-71.0542,127
2011-05-20 00:00:00,2634393683,1131.3,42.3661,-71.0631,42.3505,-71.1054,163
2011-05-21 00:00:00,2653704372,1140.8,42.3644,-71.0661,42.3644,-71.0661,167
2011-05-22 00:00:00,2576558648,1227.3,42.3647,-71.0542,42.3647,-71.0542,179
2011-05-23 00:00:00,2317761641,922.5,42.3661,-71.0631,42.3661,-71.0631,158
2011-05-24 00:00:00,3015953946,1080.1,42.3398,-71.0892,42.3398,-71.0892,158
2011-05-25 00:00:00,2339581881,942.3,42.3519,-71.0643,42.3588,-71.0707,155
2011-05-26 00:00:00,2774785547,822.5,42.3661,-71.0631,42.2148,-71.033,138
2011-05-27 00:00:00,2447077853,1065.1,42.3398,-71.0892,42.3429,-71.1003,137
2011-05-28 00:00:00,2322596560,801.1,42.3519,-71.0551,42.3588,-71.0707,142
2011-05-29 00:00:00,1894207192,701.1,42.3661,-71.0631,42.3647,-71.0542,120
2011-05-30 00:00:00,1417095264,519,42.3429,-71.1003,42.3644,-71.0661,96
2011-05-31 00:00:00,2553060610,827.3,42.3647,-71.0542,42.3559,-71.055,133
2011-06-01 00:00:00,2807053148,1142.3,42.3661,-71.0631,42.3647,-71.0542,123
2011-06-02 00:00:00,2683689437,1192,42.2148,-71.033,42.3588,-71.0707,134
2011-06-03 00:00:00,2372101734,869.6,42.3647,-71.0542,42.3661,-71.0631,123
2011-06-04 00:00:00,3155912825,1248.7,42.3661,-71.0631,42.3661,-71.0631,191
2011-06-05 00:00:00,2177577617,885.3,42.3647,-71.0542,42.3519,-71.0643,157
2011-06-06 00:00:00,2401059422,858.3,42.3398,-71.0892,42.2148,-71.033,149
2011-06-07 00:00:00,2188580189,997.4,42.2148,-71.033,42.3647,-71.0542,119
2011-06-08 00:00:00,3638513235,1495.4,42.3505,-71.1054,42.3588,-71.0707,176
2011-06-09 00:00:00,2494377575,910.9,42.2148,-71.033,42.3647,-71.0542,157
2011-06-10 00:00:00,2568657129,1078.7,42.3647,-71.0542,42.3503,-71.081,167
2011-06-11 00:00:00,2545877959,904.2,42.3647,-71.0542,42.3519,-71.0643,172
2011-06-12 00:00:00,1867756218,665.8,42.3519,-71.0551,42.3429,-71.1003,130
2011-06-13 00:00:00,2717071984,1142.2,42.3429,-71.1003,42.3647,-71.0542,154
2011-06-14 00:00:00,2455219852,1014.4,42.3519,-71.0643,42.3505,-71.1054,139
2011-06-15 00:00:00,2502659025,897.8,42.3647,-71.0542,42.3519,-71.0551,117
2011-06-16 00:00:00,2899736589,1004,42.3519,-71.0551,42.3661,-71.0631,167
2011-06-17 00:00:00,3114513892,1087.7,42.3505,-71.1054,42.3644,-71.0661,162
2011-06-18 00:00:00,2881997791,1157.2,42.3429,-71.1003,42.3661,-71.0631,183
