STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
72504094702,4/16/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",47.8,24,37.3,24,1018.8,24,18.3,24,10,24,12.1,24,17.1,21,51.1, ,44.1, ,0,G,999.9,10000
72504094702,4/17/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",45.4,24,41.7,24,1007.2,18,6.5,24,8,24,5.2,24,13,21,50, ,43, ,0.25,G,999.9,10000
72504094702,4/18/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",48.1,24,33.1,24,1010.4,24,9.9,24,10,24,5.9,24,11.1,15.9,55.9, ,43, ,0.11,G,999.9,0
72504094702,4/19/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",51.2,24,32.9,24,1012.5,24,12,24,10,24,8.6,24,21,28,61, ,42.1, ,0,G,999.9,0
72504094702,4/20/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",55.7,24,35.3,24,1013.8,24,13.2,24,10,24,5,24,15,999.9,70, ,42.1, ,0,G,999.9,0
72504094702,4/21/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",54.1,24,41.4,24,1010.3,24,9.8,24,10,24,4.4,24,13,999.9,70, ,43, ,0,G,999.9,0
72504094702,4/22/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",55.9,24,46.7,24,1006.2,24,5.6,24,8.5,24,6.8,24,9.9,999.9,66.9, ,43, ,0,G,999.9,10000
72504094702,4/23/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",54.8,24,31.3,24,1008.5,24,8,24,10,24,10,24,17.1,26,66.9, ,44.1, ,0.05,G,999.9,0
72504094702,4/24/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",55.8,24,27.1,24,1016.6,24,16,24,10,24,6.9,24,13,999.9,66, ,44.1, ,0,G,999.9,0
72504094702,4/25/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",49.6,24,43.5,24,1008.7,18,7.2,24,7.9,24,6.5,24,13,999.9,64.9, ,45, ,0.24,G,999.9,10000
72504094702,4/26/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",50.3,24,47.2,24,995.8,16,994.7,24,7.5,24,7.2,24,11.1,999.9,54, ,46, ,0.55,G,999.9,10000
72504094702,4/27/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",50,24,43.2,24,992.6,22,991.9,24,8.6,24,7.2,24,19,25.1,55.9, ,48, ,0.7,G,999.9,10000
72504094702,4/28/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",45.9,24,28.1,24,998.8,24,998.2,24,10,24,10.2,24,15.9,25.1,55.9, ,37.9, ,0.05,G,999.9,0
72504094702,4/29/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",54.4,24,23.9,24,1005.7,24,5.2,24,9.8,24,11.1,24,25.1,39,70, ,37.9, ,0,G,999.9,0
72504094702,4/30/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",56.7,24,34.6,24,1009.5,24,9,24,10,24,5.4,24,15.9,22,71.1, ,43, ,0,G,999.9,0
72504094702,5/1/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",59.8,24,44.9,24,1009.6,24,9.1,24,10,24,4,24,9.9,999.9,71.1, ,51.1, ,0,G,999.9,0
72504094702,5/2/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",63.1,24,55,24,1009.5,24,9,24,8.1,24,3.6,24,6,999.9,77, ,51.1, ,0,G,999.9,0
72504094702,5/3/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",65.6,24,60.3,24,1006.2,19,5.6,24,6.7,24,5.8,24,13,999.9,77, ,55, ,0.47,G,999.9,110010
72504094702,5/4/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",65.4,24,54,24,1007.8,24,7.2,24,9.9,24,5,24,15.9,26,79, ,55, ,0.34,G,999.9,10000
72504094702,5/5/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",62.4,24,46.8,24,1012.8,24,12.2,24,10,24,5.6,24,15,19,78.1, ,48.9, ,0.01,G,999.9,0
72504094702,5/6/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",64,24,49.1,24,1007.9,24,7.4,24,9.2,24,8.4,24,17.1,29.9,80.1, ,48.9, ,0,G,999.9,10000
72504094702,5/7/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",60.9,24,38.6,24,1013.5,24,12.9,24,10,24,9.2,24,16.9,22.9,80.1, ,48, ,0,G,999.9,0
72504094702,5/8/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",59,22,45.2,22,1004.2,17,2.8,22,8.9,22,7.8,22,20,33,75, ,48, ,0,G,999.9,110000
72504094702,5/9/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",50.7,24,26.8,24,1008.6,24,8.1,24,10,24,16.7,24,24.1,36.9,63, ,43, ,0.42,G,999.9,0
72504094702,5/10/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",49.2,24,25.4,24,1020.4,24,19.9,24,10,24,9.5,24,17.1,28,61, ,39.9, ,0,G,999.9,0
72504094702,5/11/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",48.9,24,25.5,24,1028.7,24,28.1,24,10,24,6.5,24,9.9,999.9,61, ,39.9, ,0,G,999.9,0
72504094702,5/12/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",47.4,24,40,24,1024.3,18,23.4,24,7.5,24,8.7,24,14,999.9,54, ,41, ,0.14,G,999.9,10000
72504094702,5/13/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",50.5,24,38.9,24,1024.9,23,24.2,24,9.8,24,5,24,8,999.9,62.1, ,39, ,0.12,G,999.9,0
72504094702,5/14/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",57.6,24,49.3,24,1019.3,23,19.1,24,8.4,24,6.2,24,11.1,999.9,72, ,39, ,0.2,G,999.9,10000
72504094702,5/15/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",66.7,24,47.4,24,1014.7,24,13.9,24,9.1,24,7.3,24,15.9,22.9,73.9, ,50, ,0.01,G,999.9,0
72504094702,5/16/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",61.3,24,41.2,24,1019.1,24,18.6,24,10,24,7.5,24,12,18.1,73.9, ,52, ,0,G,999.9,0
72504094702,5/17/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",61.7,24,40,24,1020.8,24,20.2,24,10,24,3.8,24,8,999.9,73, ,48, ,0,G,999.9,0
72504094702,5/18/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",55.7,24,47.4,24,1019.9,16,18.4,24,8.5,24,7.4,24,18.1,24.1,73, ,48, ,0.02,G,999.9,10000
72504094702,5/19/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",55.5,24,48.1,24,1009.8,19,9.3,24,8.7,24,10.6,24,18.1,23.9,64, ,50, ,1.01,G,999.9,10000
72504094702,5/20/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",61,24,51.9,24,1013.2,22,12.6,24,9.5,24,5,24,9.9,999.9,73.9, ,51.1, ,0.01,G,999.9,0
72504094702,5/21/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",66.6,24,54,24,1018.4,24,17.9,24,10,24,5.2,24,11.1,999.9,77, ,55.9, ,0,G,999.9,0
72504094702,5/22/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",58.4,24,52.5,24,1023.9,24,23.4,24,9.9,24,9.1,24,11.1,999.9,77, ,55, ,0,G,999.9,0
72504094702,5/23/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",59.4,24,56.7,24,1024.2,19,23.7,24,3.9,24,9.8,24,13,999.9,64.4,*,57,*,0,G,999.9,100000
72504094702,5/24/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",62.9,24,58.5,24,1025,15,24.5,24,8.7,24,6.8,24,9.9,999.9,71.1, ,57, ,0.01,G,999.9,10000
72504094702,5/25/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",66.7,24,59.3,24,1022.5,24,22.2,24,8.6,24,4.6,24,13,999.9,79,*,57.2,*,0.04,G,999.9,100000
72504094702,5/26/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",72.5,24,59.6,24,1012.6,24,12,24,10,24,6.6,24,12,999.9,93.9, ,57.9, ,0,G,999.9,0
72504094702,5/27/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",72.1,24,59.7,24,1008.9,21,8.3,24,9.4,24,7.2,24,21,42,93.9, ,62.1, ,0.37,G,999.9,10000
72504094702,5/28/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",63.7,24,51.3,24,1014.1,24,13.6,24,10,24,5.4,24,11.1,999.9,72, ,55, ,0,I,999.9,0
72504094702,5/29/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",65.4,24,56,24,1013.9,24,13.4,24,10,24,7.4,24,15,999.9,73.9, ,55, ,0,G,999.9,0
72504094702,5/30/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",71.9,24,55.9,24,1010.4,24,9.9,24,9.2,24,5.8,24,17.1,22.9,86, ,60.1, ,0,G,999.9,0
72504094702,5/31/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",69.5,24,57.1,24,1015.1,24,14.5,24,10,24,5.3,24,15,999.9,86, ,61, ,0,G,999.9,0
72504094702,6/1/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",69.8,24,63,24,1009.7,19,9.5,24,8.1,24,5.3,24,12,24.1,82.9, ,63, ,0,G,999.9,110010
72504094702,6/2/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",71.7,24,62.5,24,1009.9,23,9.4,24,8.6,24,3.7,24,8,999.9,82.9, ,62.1, ,0.11,G,999.9,100000
72504094702,6/3/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",71.2,24,65,24,1006.6,18,6.1,24,6.9,24,5.2,24,8.9,999.9,82, ,62.1, ,0,G,999.9,110010
72504094702,6/4/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",75.4,24,63.8,24,1008,24,7.4,24,9.8,24,3.7,24,9.9,999.9,82, ,64.9, ,0.27,G,999.9,0
72504094702,6/5/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",76.2,24,65.7,24,1005.9,24,5.3,24,8.3,24,6.8,24,13,999.9,84.9, ,66.9, ,0,G,999.9,0
72504094702,6/6/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",75.3,24,66.4,24,1000,24,999.3,24,9,24,7.1,24,19,27,84.9, ,69.1, ,0,G,999.9,10000
72504094702,6/7/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",65.9,24,45.1,24,1006.6,24,6,24,10,24,9.9,24,16.9,26,82, ,55, ,0.42,G,999.9,0
72504094702,6/8/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",64.2,24,41,24,1015.2,24,14.7,24,10,24,7.1,24,14,24.1,75.9, ,52, ,0,G,999.9,0
72504094702,6/9/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",59.4,24,46.8,24,1019.7,24,19.1,24,9.4,24,3.5,24,11.1,999.9,72, ,51.1, ,0,G,999.9,10000
72504094702,6/10/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",60.9,24,55.9,24,1010.8,14,10.7,24,8.5,24,6.6,24,11.1,19,72, ,51.1, ,0.44,G,999.9,10010
72504094702,6/11/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",62.8,24,55.5,24,1018.4,23,17.9,24,10,24,4.4,24,8.9,15.9,72, ,57, ,0.32,G,999.9,0
72504094702,6/12/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",65.2,24,58.2,24,1019,21,19,24,10,24,5.6,24,12,999.9,73, ,57, ,0,G,999.9,10000
72504094702,6/13/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",67.1,24,62,24,1012.1,22,11.5,24,9.7,24,5.6,24,9.9,999.9,73, ,62.1, ,0.02,G,999.9,10000
72504094702,6/14/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",67.3,24,60.5,24,1010.9,23,10.3,24,9,24,5.1,24,8.9,999.9,73, ,64, ,0,G,999.9,0
72504094702,6/15/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",70.4,24,55.7,24,1015.4,24,14.8,24,9,24,6.6,24,14,999.9,78.1, ,64, ,0,G,999.9,0
72504094702,6/16/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",66.5,24,55.4,24,1019.8,24,19.3,24,10,24,4.7,24,9.9,999.9,78.1, ,57.9, ,0,G,999.9,0
72504094702,6/17/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",70.5,24,60.6,24,1010.1,20,9.2,24,8.5,24,8.3,24,15.9,24.1,78.1, ,57.9, ,0.09,G,999.9,10000
72504094702,6/18/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",70,24,55.3,24,1016.9,24,16.4,24,10,24,4.6,24,11.1,16.9,82, ,60.1, ,0,I,999.9,0
72504094702,6/19/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",70.8,24,59.5,24,1018.4,24,17.9,24,10,24,5.2,24,12,999.9,82, ,60.1, ,0,G,999.9,0
72504094702,6/20/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",73.4,24,66.4,24,1012.3,24,11.9,24,8.2,24,5.4,24,13,999.9,86, ,60.1, ,0,G,999.9,0
72504094702,6/21/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",78.6,24,62,24,1014,24,13.5,24,9.2,24,5.6,24,11.1,18.1,89.1, ,68, ,0,G,999.9,0
72504094702,6/22/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",74.2,24,58.6,24,1018.8,24,18.2,24,10,24,5.7,24,9.9,999.9,89.1, ,69.1, ,0,G,999.9,10000
72504094702,6/23/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",76.6,24,66.2,24,1013.5,19,13.4,24,6.5,24,6.1,24,11.1,20,91, ,68, ,0.59,G,999.9,110010
72504094702,6/24/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",78.9,24,66.3,21,1008.3,24,7.7,24,9.4,24,5.6,24,34,68,91, ,68, ,0,G,999.9,10010
72504094702,6/25/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",76.3,24,63.5,24,1013.1,24,12.5,24,10,24,5.8,24,11.1,22,90, ,69.1, ,0.43,G,999.9,0
72504094702,6/26/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",74.7,24,65.2,24,1013.2,24,12.6,24,10,24,3.5,24,8,999.9,84, ,66, ,0,G,999.9,10000
72504094702,6/27/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",75.5,24,68,24,1008.2,24,7.7,24,7.9,24,3.8,24,7,999.9,84.9, ,66, ,0,G,999.9,0
72504094702,6/28/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",79.7,24,72.3,24,1002.5,23,2,24,6.2,24,5.7,24,29.9,38.1,90, ,70, ,0,G,999.9,110010
72504094702,6/29/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",78.8,23,67.3,23,1006.5,22,5.9,23,7.6,23,6.8,23,15,21,90, ,73, ,0.53,G,999.9,0
72504094702,6/30/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",70.4,24,47.4,24,1016.1,24,15.5,24,10,24,7.8,24,13,22,82, ,60.1, ,0,G,999.9,0
72504094702,7/1/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",68.5,24,45,24,1019.4,23,18.9,23,10,24,6.9,24,11.1,18.1,79, ,57.9, ,0,G,999.9,0
72504094702,7/2/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",70.1,24,46.5,24,1021.7,24,21.1,24,10,24,7.9,24,11.1,19,81, ,59, ,0,G,999.9,0
72504094702,7/3/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",72.3,24,53.1,24,1020,24,19.5,24,10,24,4.3,24,11.1,999.9,84.9, ,60.1, ,0,G,999.9,0
72504094702,7/4/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",78.6,24,59.7,24,1015,24,14.4,24,10,24,5.4,24,12,20,97, ,60.1, ,0,G,999.9,0
72504094702,7/5/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",82.7,24,57.8,24,1013.8,24,13.2,24,9.9,24,4.9,24,11.1,17.1,97, ,66, ,0,G,999.9,0
72504094702,7/6/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",85.9,24,67.5,24,1015,24,14.4,24,9.4,24,4.1,24,11.1,15.9,98.1, ,66.9, ,0,G,999.9,0
72504094702,7/7/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",85.7,24,70,24,1015.5,24,14.9,24,8.6,24,5.4,24,9.9,999.9,98.1, ,73.9, ,0,G,999.9,0
72504094702,7/8/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",78.4,24,72.2,24,1017,21,16.5,24,6.8,24,6,24,9.9,999.9,95, ,75, ,0,G,999.9,100000
72504094702,7/9/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",78.6,24,71,24,1015.6,24,15,24,9.9,24,5.5,24,8.9,999.9,84.9, ,73.9, ,0,G,999.9,0
72504094702,7/10/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",77.7,24,69.8,24,1010.5,21,10,24,10,24,5.1,24,9.9,18.1,84.9, ,73.9, ,0,G,999.9,0
72504094702,7/11/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",77.6,24,66.3,24,1010.4,24,9.8,24,10,24,5.8,24,8.9,999.9,86, ,70, ,0,G,999.9,0
72504094702,7/12/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",79.2,24,69,24,1012,24,11.4,24,9.7,24,5,24,13,999.9,88, ,70, ,0,G,999.9,0
72504094702,7/13/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",77.9,24,71.6,24,1014,22,13.2,24,8.8,24,6.6,24,14,19,88, ,72, ,0,G,999.9,10000
72504094702,7/14/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",76.9,24,72.5,24,1012.2,17,11.6,24,6.8,24,3.6,24,11.1,999.9,84, ,75, ,0.62,G,999.9,10010
72504094702,7/15/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",75.5,24,68.7,24,1016.1,19,15.4,24,9.7,24,6.5,24,14,999.9,79,*,71.6,*,0.88,G,999.9,10000
72504094702,7/16/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",78.2,24,71.3,24,1014.1,22,13.9,24,8.1,24,6,24,14,999.9,87.1, ,72, ,0,G,999.9,0
72504094702,7/17/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",81.7,24,69.4,24,1011,24,10.5,24,8,24,6.5,24,13,999.9,91, ,73, ,0,G,999.9,0
72504094702,7/18/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",79.9,8,69.1,8,1009.8,8,9.2,8,9.6,8,5.1,8,13,18.1,91, ,75, ,0,G,999.9,0
72504094702,7/19/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",78,6,71,6,1008.6,5,8.2,6,8.3,6,8.4,6,19,33,79,*,75.2,*,0,G,999.9,10000
72504094702,7/20/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",77.7,24,68.3,24,1012.3,24,11.8,24,9.7,24,4.7,24,9.9,999.9,84.9, ,70, ,1.14,G,999.9,0
72504094702,7/21/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",78.5,24,70.4,24,1013.3,24,12.7,24,8.6,24,4.4,24,17.1,28.9,87.1, ,70, ,0,G,999.9,10000
72504094702,7/22/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",76.8,24,63.5,24,1012.1,24,11.4,24,9.6,24,8.3,24,17.1,24.1,87.1, ,68, ,1.54,G,999.9,10010
72504094702,7/23/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",74.2,24,64.4,24,1015.6,21,15,24,9.4,24,2.9,24,8.9,999.9,87.1, ,68, ,0,G,999.9,10000
72504094702,7/24/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",81.9,24,72.6,24,1010,23,9.5,24,6.3,24,4.6,24,9.9,999.9,95, ,70, ,0.25,G,999.9,10000
72504094702,7/25/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",80.8,24,72.2,24,1008.4,23,7.8,24,9.5,24,5.3,24,15.9,25.1,95, ,73.9, ,0.29,G,999.9,10000
72504094702,7/26/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",76.1,24,58.2,24,1013.4,24,12.9,24,10,24,7.2,24,13,22,88, ,64.9, ,0.03,G,999.9,0
72504094702,7/27/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",76.5,24,56.9,24,1017.1,24,16.6,24,10,24,5.5,24,11.1,999.9,88, ,64.9, ,0,G,999.9,0
72504094702,7/28/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",77.8,24,66.1,24,1016.1,24,15.5,24,10,24,5.1,24,15,22,87.1, ,66, ,0,G,999.9,0
72504094702,7/29/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",78.9,24,70.4,24,1010.6,24,10.1,24,9.5,24,7,24,12,999.9,88, ,69.1, ,0,G,999.9,0
72504094702,7/30/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",73.8,24,55.2,24,1012.2,24,11.6,24,10,24,6.6,24,9.9,15,88, ,64.9, ,0.02,G,999.9,0
72504094702,7/31/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",70.5,24,52.8,24,1014,24,13.4,24,10,24,5.8,24,8.9,999.9,80.1, ,62.1, ,0,G,999.9,0
72504094702,8/1/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",71.3,24,61.5,24,1016.8,23,16.1,24,9.8,24,7,24,12,999.9,79, ,63, ,0,G,999.9,0
72504094702,8/2/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",74.4,24,61.9,24,1020.1,22,19.6,24,10,24,5.6,24,12,999.9,82, ,63, ,0,G,999.9,0
72504094702,8/3/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",76.9,24,63.8,24,1019.3,24,18.8,24,10,24,10.1,24,14,999.9,82.9, ,69.1, ,0,G,999.9,0
72504094702,8/4/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",78.8,24,70,24,1012.8,24,12.5,24,10,24,7.6,24,11.1,999.9,86, ,73, ,0,G,999.9,0
72504094702,8/5/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",81.4,24,71.7,24,1004.7,22,4.3,24,7,24,5.9,24,15,24.1,93, ,75, ,0,G,999.9,10000
72504094702,8/6/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",81.3,24,64.5,24,1004.1,24,3.5,24,9,24,5.7,24,14,22,93, ,73, ,0,G,999.9,0
72504094702,8/7/2010,41.16422,-73.12669,1.5,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",73,24,50.5,24,1012.5,24,11.9,24,10,24,5.1,24,11.1,999.9,89.1, ,64, ,0,G,999.9,0
